season,week,outcome,date,time,rotation,team,score,wagers,BETONLINE_spread,BETONLINE_odds,BOVODA_spread,BOVODA_odds,BookMaker_spread,BookMaker_odds,BAS_spread,BAS_odds,Heritage_spread,Heritage_odds,everygame_spread,everygame_odds,JustBET_spread,JustBET_odds,bet105_spread,bet105_odds,WAGERWEB_spread,WAGERWEB_odds,opener_spread,opener_odds
2022,9,FINAL,Mon 11/7,8:15 PM,473,Baltimore,27,40%,-1.5,-116,-1.5,-110,-2.0,-106,-2.0,-110,-2.0,-108,-2.0,-110,-2.0,-106,,,-2.0,-108,-3.5,-107
2022,9,FINAL,Mon 11/7,8:15 PM,474,New Orleans,13,60%,1.5,-104,1.5,-110,2.0,-114,2.0,-110,2.0,-108,2.0,-110,2.0,-114,,,2.0,-112,3.5,-113
2022,9,FINAL,Sun 11/6,1:00 PM,461,L.A. Chargers,20,55%,-2.5,-115,-2.5,-120,-2.5,-114,-2.5,-110,-2.5,-118,-2.5,-115,-2.5,-114,,,-2.5,-112,-3.0,-115
2022,9,FINAL,Sun 11/6,1:00 PM,462,Atlanta,17,45%,2.5,-105,2.5,+100,2.5,-106,2.5,-110,2.5,+102,2.5,-105,2.5,-106,,,2.5,-108,3.0,-105
2022,9,FINAL,Sun 11/6,1:00 PM,459,Green Bay,9,34%,-3.5,-115,-4.0,-110,-4.0,-111,-4.0,-110,-4.0,-108,-4.0,-110,-4.0,-111,,,-4.0,-107,-3.5,+100
2022,9,FINAL,Sun 11/6,1:00 PM,460,Detroit,15,66%,3.5,-105,4.0,-110,4.0,-109,4.0,-110,4.0,-108,4.0,-110,4.0,-109,,,4.0,-113,3.5,-120
2022,9,FINAL,Sun 11/6,1:00 PM,455,Miami,35,28%,-4.0,-110,-4.0,-110,-4.0,-105,-4.0,-110,-4.0,-108,-4.0,-110,-4.0,-110,,,-4.0,-110,-3.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,456,Chicago,32,72%,4.0,-110,4.0,-110,4.0,-115,4.0,-110,4.0,-108,4.0,-110,4.0,-110,,,4.0,-110,3.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,465,Las Vegas,20,51%,-2.5,-110,-2.5,-115,-2.5,-110,-2.5,-115,-2.5,-108,-2.5,-115,-2.5,-110,,,-2.5,-114,-1.0,-110
2022,9,FINAL,Sun 11/6,1:00 PM,466,Jacksonville,27,49%,2.5,-110,2.5,-105,2.5,-110,2.5,-105,2.5,-108,2.5,-105,2.5,-110,,,2.5,-106,1.0,-110
2022,9,FINAL,Sun 11/6,1:00 PM,451,Indianapolis,3,71%,4.5,-110,5.0,-110,4.5,-111,5.0,-110,5.0,-108,5.0,-110,4.5,-111,,,4.5,-110,5.5,-107
2022,9,FINAL,Sun 11/6,1:00 PM,452,New England,26,29%,-4.5,-110,-5.0,-110,-4.5,-109,-5.0,-110,-5.0,-108,-5.0,-110,-4.5,-109,,,-4.5,-110,-5.5,-113
2022,9,FINAL,Sun 11/6,1:00 PM,453,Buffalo,17,25%,-10.5,-110,-10.5,-110,-10.5,-108,-10.5,-110,-10.5,-108,-10.5,-110,-10.5,-108,,,-10.5,-110,-10.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,454,N.Y. Jets,20,75%,10.5,-110,10.5,-110,10.5,-112,10.5,-110,10.5,-108,10.5,-110,10.5,-112,,,10.5,-110,10.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,463,Carolina,21,67%,7.0,-105,7.0,-105,7.0,-104,7.0,-105,7.0,-108,7.0,-105,7.0,-104,,,7.0,-106,9.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,464,Cincinnati,42,33%,-7.0,-115,-7.0,-115,-7.0,-116,-7.0,-115,-7.0,-108,-7.0,-115,-7.0,-116,,,-7.0,-114,-9.5,-110
2022,9,FINAL,Sun 11/6,1:00 PM,457,Minnesota,20,36%,-3.0,-118,-3.0,-115,-3.0,-118,-3.0,-120,-3.0,-118,-3.0,-120,-3.0,-118,,,-3.0,-118,-2.5,-107
2022,9,FINAL,Sun 11/6,1:00 PM,458,Washington,17,64%,3.0,-102,3.0,-105,3.0,-102,3.0,+100,3.0,+102,3.0,+100,3.0,-102,,,3.0,-102,2.5,-113
2022,9,FINAL,Sun 11/6,4:05 PM,467,Seattle,31,41%,2.0,-106,2.0,-110,2.0,-110,2.0,-110,2.0,-108,2.0,-105,2.0,-110,,,2.0,-109,3.5,-110
2022,9,FINAL,Sun 11/6,4:05 PM,468,Arizona,21,59%,-2.0,-114,-2.0,-110,-2.0,-110,-2.0,-110,-2.0,-108,-2.0,-115,-2.0,-110,,,-2.0,-111,-3.5,-110
2022,9,FINAL,Sun 11/6,4:25 PM,469,L.A. Rams,13,55%,3.0,-112,3.0,-105,3.0,-120,3.0,-115,3.0,-108,3.0,-115,3.0,-120,,,3.0,-114,2.0,-110
2022,9,FINAL,Sun 11/6,4:25 PM,470,Tampa Bay,16,45%,-3.0,-108,-3.0,-115,-3.0,+100,-3.0,-105,-3.0,-108,-3.0,-105,-3.0,+100,,,-3.0,-106,-2.0,-110
2022,9,FINAL OT,Sun 11/6,8:20 PM,471,Tennessee,17,61%,14.0,-116,14.0,-110,14.0,-112,14.0,-105,14.0,-108,14.0,-115,14.0,-112,,,14.0,-112,11.0,-110
2022,9,FINAL OT,Sun 11/6,8:20 PM,472,Kansas City,20,39%,-14.0,-104,-14.0,-110,-14.0,-108,-14.0,-115,-14.0,-108,-14.0,-105,-14.0,-108,,,-14.0,-108,-11.0,-110
2022,9,FINAL,Thu 11/3,8:15 PM,309,Philadelphia,29,25%,-14.0,-105,-14.0,-105,-14.0,-107,-14.0,-110,-14.0,-108,-14.0,-110,-14.0,-105,,,-14.0,-108,-9.5,-107
2022,9,FINAL,Thu 11/3,8:15 PM,310,Houston,17,75%,14.0,-115,14.0,-115,14.0,-113,14.0,-110,14.0,-108,14.0,-110,14.0,-115,,,14.0,-112,9.5,-113
2022,10,FINAL,Mon 11/14,8:15 PM,265,Washington,32,64%,10.5,-107,11.0,-110,11.0,-115,11.0,-110,11.0,-108,10.5,-110,11.0,-115,,,11.0,-111,10.5,-110
2022,10,FINAL,Mon 11/14,8:15 PM,266,Philadelphia,21,36%,-10.5,-113,-11.0,-110,-11.0,-105,-11.0,-110,-11.0,-108,-10.5,-110,-11.0,-105,,,-11.0,-109,-10.5,-110
2022,10,FINAL,Sun 11/13,9:30 AM,241,Seattle,16,37%,2.5,-107,2.5,-105,2.5,-101,2.5,-105,2.5,-108,2.5,+100,2.5,-101,,,2.5,-105,7.0,-110
2022,10,FINAL,Sun 11/13,9:30 AM,242,Tampa Bay,21,63%,-2.5,-113,-2.5,-115,-2.5,-119,-2.5,-115,-2.5,-108,-2.5,-120,-2.5,-119,,,-2.5,-115,-7.0,-110
2022,10,FINAL,Sun 11/13,1:00 PM,255,Denver,10,61%,2.5,-113,2.5,-110,2.5,-112,2.5,-110,2.5,-108,2.5,-110,2.5,-112,,,2.5,-111,1.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,256,Tennessee,17,39%,-2.5,-107,-2.5,-110,-2.5,-108,-2.5,-110,-2.5,-108,-2.5,-110,-2.5,-108,,,-2.5,-109,-1.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,251,Cleveland,17,64%,3.5,-115,3.0,+105,3.0,-102,3.0,+100,3.5,-108,3.5,-110,3.0,-102,,,3.5,-113,5.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,252,Miami,39,36%,-3.5,-105,-3.0,-125,-3.0,-118,-3.0,-120,-3.5,-108,-3.5,-110,-3.0,-118,,,-3.5,-107,-5.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,247,New Orleans,10,63%,1.5,-112,1.5,-110,,-105,1.0,-110,1.0,-108,1.5,-110,,-105,,,1.0,-109,-2.0,-110
2022,10,FINAL,Sun 11/13,1:00 PM,248,Pittsburgh,20,37%,-1.5,-108,-1.5,-110,,-115,-1.0,-110,-1.0,-108,-1.5,-110,,-115,,,-1.0,-111,2.0,-110
2022,10,FINAL,Sun 11/13,1:00 PM,249,Detroit,31,66%,3.0,-110,3.0,-110,3.0,-114,3.0,-115,3.0,-108,3.0,+102,3.0,-114,,,3.0,-114,1.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,250,Chicago,30,34%,-3.0,-110,-3.0,-110,-3.0,-106,-3.0,-105,-3.0,-108,-3.0,-122,-3.0,-106,,,-3.0,-106,-1.5,-110
2022,10,FINAL OT,Sun 11/13,1:00 PM,253,Minnesota,33,52%,6.5,-110,6.5,-110,5.0,-110,5.0,-110,6.5,-108,6.5,-110,5.0,-110,,,6.5,-111,9.5,-110
2022,10,FINAL OT,Sun 11/13,1:00 PM,254,Buffalo,30,48%,-6.5,-110,-6.5,-110,-5.0,-110,-5.0,-110,-6.5,-108,-6.5,-110,-5.0,-110,,,-6.5,-109,-9.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,245,Houston,16,79%,5.0,-113,5.0,-110,5.0,-110,5.0,-110,5.0,-108,4.5,-105,5.0,-110,,,5.0,-110,6.0,-110
2022,10,FINAL,Sun 11/13,1:00 PM,246,N.Y. Giants,24,21%,-5.0,-107,-5.0,-110,-5.0,-110,-5.0,-110,-5.0,-108,-4.5,-115,-5.0,-110,,,-5.0,-110,-6.0,-110
2022,10,FINAL,Sun 11/13,1:00 PM,243,Jacksonville,17,73%,9.5,-110,9.5,-110,9.5,-113,9.5,-110,9.5,-108,9.5,-110,9.5,-113,,,9.5,-110,9.5,-110
2022,10,FINAL,Sun 11/13,1:00 PM,244,Kansas City,27,27%,-9.5,-110,-9.5,-110,-9.5,-107,-9.5,-110,-9.5,-108,-9.5,-110,-9.5,-107,,,-9.5,-110,-9.5,-110
2022,10,FINAL,Sun 11/13,4:05 PM,257,Indianapolis,25,78%,4.0,-110,4.0,-105,4.0,-107,4.0,-110,4.0,-108,4.0,-110,4.0,-107,,,4.0,-108,3.5,-114
2022,10,FINAL,Sun 11/13,4:05 PM,258,Las Vegas,20,22%,-4.0,-110,-4.0,-115,-4.0,-114,-4.0,-110,-4.0,-108,-4.0,-110,-4.0,-114,,,-4.0,-112,-3.5,-106
2022,10,FINAL OT,Sun 11/13,4:25 PM,261,Dallas,28,31%,-3.5,-114,-3.5,-115,-3.5,-113,-3.5,-110,-3.5,-108,-3.5,-110,-3.5,-113,,,-3.5,-111,-3.0,-107
2022,10,FINAL OT,Sun 11/13,4:25 PM,262,Green Bay,31,69%,3.5,-106,3.5,-105,3.5,-107,3.5,-110,3.5,-108,3.5,-110,3.5,-107,,,3.5,-109,3.0,-113
2022,10,FINAL,Sun 11/13,4:25 PM,259,Arizona,27,59%,3.0,+105,3.0,+105,3.0,+105,3.0,+100,3.5,-108,3.5,-110,3.0,+105,,,3.5,-114,3.0,-106
2022,10,FINAL,Sun 11/13,4:25 PM,260,L.A. Rams,17,41%,-3.0,-125,-3.0,-125,-3.0,-125,-3.0,-120,-3.5,-108,-3.5,-110,-3.0,-125,,,-3.5,-106,-3.0,-114
2022,10,FINAL,Sun 11/13,8:20 PM,263,L.A. Chargers,16,69%,8.0,-111,8.0,-110,7.5,-107,7.5,-110,8.0,-108,8.0,-110,7.5,-107,,,8.0,-112,3.5,-110
2022,10,FINAL,Sun 11/13,8:20 PM,264,San Francisco,22,31%,-8.0,-109,-8.0,-110,-7.5,-113,-7.5,-110,-8.0,-108,-8.0,-110,-7.5,-113,,,-8.0,-108,-3.5,-110
2022,10,FINAL,Thu 11/10,8:15 PM,113,Atlanta,15,37%,-2.5,-112,-2.5,-120,-2.5,-110,-2.5,-120,-2.5,-113,-2.5,-120,-2.5,-110,,,-2.5,-112,-1.5,-110
2022,10,FINAL,Thu 11/10,8:15 PM,114,Carolina,25,63%,2.5,-108,2.5,+100,2.5,-110,2.5,+100,2.5,-103,2.5,+100,2.5,-110,,,2.5,-108,1.5,-110
2022,11,FINAL,Mon 11/21,8:15 PM,475,San Francisco,38,39%,-9.5,-108,-10.0,-105,-9.5,-116,-10.0,-110,-9.5,-108,-8.0,-115,-9.5,-116,,,-9.5,-113,-5.5,-110
2022,11,FINAL,Mon 11/21,8:15 PM,476,Arizona,10,61%,9.5,-112,10.0,-115,9.5,-104,10.0,-110,9.5,-108,8.0,-105,9.5,-104,,,9.5,-107,5.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,477,Cleveland,23,85%,7.5,-108,8.0,-110,8.0,-110,7.5,-110,7.5,-108,7.5,-110,8.0,-110,,,7.5,-112,8.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,478,Buffalo,31,15%,-7.5,-112,-8.0,-110,-8.0,-110,-7.5,-110,-7.5,-108,-7.5,-110,-8.0,-110,,,-7.5,-108,-8.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,451,Carolina,3,64%,13.0,-120,13.0,-115,13.0,-120,12.5,-110,12.5,-108,13.0,-110,13.0,-120,,,12.5,-111,13.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,452,Baltimore,13,36%,-13.0,+100,-13.0,-105,-13.0,+100,-12.5,-110,-12.5,-108,-13.0,-110,-13.0,+100,,,-12.5,-109,-13.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,461,Detroit,31,59%,3.0,-110,3.0,+100,3.0,-106,3.0,-110,3.0,-108,3.0,-110,3.0,-106,,,3.0,-105,4.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,462,N.Y. Giants,18,41%,-3.0,-110,-3.0,-120,-3.0,-114,-3.0,-110,-3.0,-108,-3.0,-110,-3.0,-114,,,-3.0,-115,-4.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,459,N.Y. Jets,3,39%,3.0,+105,3.5,-115,3.5,-116,3.5,-115,3.5,-118,3.5,-115,3.5,-116,,,3.5,-116,4.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,460,New England,10,61%,-3.0,-125,-3.5,-105,-3.5,-104,-3.5,-105,-3.5,+102,-3.5,-105,-3.5,-104,,,-3.5,-104,-4.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,457,Washington,23,21%,-3.0,-101,-3.0,-110,-3.0,-115,-3.0,-110,-3.0,-108,-3.0,-115,-3.0,-115,,,-3.0,-110,-2.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,458,Houston,10,79%,3.0,-119,3.0,-110,3.0,-105,3.0,-110,3.0,-108,3.0,-105,3.0,-105,,,3.0,-110,2.5,-110
2022,11,FINAL,Sun 11/20,1:00 PM,465,Chicago,24,28%,2.0,-110,2.0,-110,2.5,-105,2.5,+100,2.5,-108,3.0,-110,2.5,-105,,,2.5,-114,4.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,466,Atlanta,27,72%,-2.0,-110,-2.0,-110,-2.5,-115,-2.5,-120,-2.5,-108,-3.0,-110,-2.5,-115,,,-2.5,-106,-4.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,463,L.A. Rams,20,39%,2.5,-110,2.0,-110,2.5,-112,2.5,-110,2.5,-108,2.5,+100,2.5,-115,,,2.0,-109,-1.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,464,New Orleans,27,61%,-2.5,-110,-2.0,-110,-2.5,-108,-2.5,-110,-2.5,-108,-2.5,-120,-2.5,-105,,,-2.0,-111,1.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,455,Philadelphia,17,31%,-6.5,-110,-6.5,-110,-6.5,-115,-6.5,-110,-6.5,-108,-7.0,-105,-6.5,-115,,,-6.5,-113,-10.0,-110
2022,11,FINAL,Sun 11/20,1:00 PM,456,Indianapolis,16,69%,6.5,-110,6.5,-110,6.5,-105,6.5,-110,6.5,-108,7.0,-115,6.5,-105,,,6.5,-107,10.0,-110
2022,11,FINAL OT,Sun 11/20,4:05 PM,467,Las Vegas,22,50%,2.5,+100,3.0,-120,2.5,-102,2.5,+100,2.5,+102,2.5,+100,2.5,-102,,,2.5,+100,2.5,-101
2022,11,FINAL OT,Sun 11/20,4:05 PM,468,Denver,16,50%,-2.5,-120,-3.0,+100,-2.5,-119,-2.5,-120,-2.5,-118,-2.5,-120,-2.5,-119,,,-2.5,-120,-2.5,-119
2022,11,FINAL,Sun 11/20,4:25 PM,471,Dallas,40,58%,-2.0,-110,-2.0,-115,-2.0,-110,-2.0,-110,-2.0,-108,-1.0,-115,-2.0,-110,,,-2.5,-109,,-111
2022,11,FINAL,Sun 11/20,4:25 PM,472,Minnesota,3,42%,2.0,-110,2.0,-105,2.0,-110,2.0,-110,2.0,-108,1.0,-105,2.0,-110,,,2.5,-111,,-109
2022,11,FINAL,Sun 11/20,4:25 PM,473,Cincinnati,37,39%,-3.5,-110,-3.5,-105,-3.5,-110,-3.5,-110,-3.5,-108,-4.0,-110,-3.5,-110,,,-3.5,-109,-6.0,-110
2022,11,FINAL,Sun 11/20,4:25 PM,474,Pittsburgh,30,61%,3.5,-110,3.5,-115,3.5,-110,3.5,-110,3.5,-108,4.0,-110,3.5,-110,,,3.5,-111,6.0,-110
2022,11,FINAL,Sun 11/20,8:20 PM,469,Kansas City,30,46%,-4.5,-110,-4.5,-110,-5.5,-110,-5.5,-110,-5.5,-108,-5.0,-110,-5.5,-110,,,-5.5,-109,-5.5,-110
2022,11,FINAL,Sun 11/20,8:20 PM,470,L.A. Chargers,27,54%,4.5,-110,4.5,-110,5.5,-110,5.5,-110,5.5,-108,5.0,-110,5.5,-110,,,5.5,-111,5.5,-110
2022,11,FINAL,Thu 11/17,8:15 PM,311,Tennessee,27,57%,3.0,+102,3.0,+105,3.0,-105,20.0,-110,3.0,+102,3.0,+100,3.0,-105,,,3.0,+101,1.0,-110
2022,11,FINAL,Thu 11/17,8:15 PM,312,Green Bay,17,43%,-3.0,-122,-3.0,-125,-3.0,-115,-20.0,-110,-3.0,-118,-3.0,-120,-3.0,-115,,,-3.0,-121,-1.0,-110
2022,12,FINAL,Mon 11/28,8:15 PM,275,Pittsburgh,24,45%,2.0,-110,2.5,-110,2.0,-109,2.5,-110,2.5,-108,,,2.0,-109,,,2.5,-112,3.0,+100
2022,12,FINAL,Mon 11/28,8:15 PM,276,Indianapolis,17,55%,-2.0,-110,-2.5,-110,-2.0,-111,-2.5,-110,-2.5,-108,,,-2.0,-111,,,-2.5,-108,-3.0,-120
2022,12,FINAL,Sun 11/27,1:00 PM,253,Denver,10,46%,,-118,-1.0,-105,,-115,-1.0,-110,-1.0,-108,,,,-115,,,-1.0,-116,-2.5,-115
2022,12,FINAL,Sun 11/27,1:00 PM,254,Carolina,23,54%,,-102,1.0,-115,,-105,1.0,-110,1.0,-108,,,,-105,,,1.0,-104,2.5,-105
2022,12,FINAL,Sun 11/27,1:00 PM,255,Atlanta,13,57%,3.5,-113,3.5,-115,3.5,-110,3.5,-110,3.5,-108,,,3.5,-110,,,3.5,-113,3.0,-105
2022,12,FINAL,Sun 11/27,1:00 PM,256,Washington,19,43%,-3.5,-107,-3.5,-105,-3.5,-110,-3.5,-110,-3.5,-108,,,-3.5,-110,,,-3.5,-107,-3.0,-115
2022,12,FINAL,Sun 11/27,1:00 PM,261,Houston,15,84%,14.0,-105,14.0,-105,14.0,-105,14.0,-110,14.0,-108,,,14.0,-105,,,14.0,-109,9.5,-110
2022,12,FINAL,Sun 11/27,1:00 PM,262,Miami,30,16%,-14.0,-115,-14.0,-115,-14.0,-115,-14.0,-110,-14.0,-108,,,-14.0,-115,,,-14.0,-111,-9.5,-110
2022,12,FINAL,Sun 11/27,1:00 PM,259,Cincinnati,20,67%,,-112,,-110,-1.0,-109,-1.0,-110,,-108,,,-1.0,-109,,,,-111,-2.0,-112
2022,12,FINAL,Sun 11/27,1:00 PM,260,Tennessee,16,33%,,-108,,-110,1.0,-111,1.0,-110,,-108,,,1.0,-111,,,,-109,2.0,-108
2022,12,FINAL,Sun 11/27,1:00 PM,263,Chicago,10,60%,7.5,-107,8.0,-110,6.5,-105,7.0,-120,7.5,-108,,,6.5,-105,,,7.5,-107,3.5,-115
2022,12,FINAL,Sun 11/27,1:00 PM,264,N.Y. Jets,31,40%,-7.5,-113,-8.0,-110,-6.5,-115,-7.0,+100,-7.5,-108,,,-6.5,-115,,,-7.5,-113,-3.5,-105
2022,12,FINAL OT,Sun 11/27,1:00 PM,257,Tampa Bay,17,32%,-3.0,-125,-3.0,-120,-3.0,-125,-3.0,-120,-3.0,-118,,,-3.0,-125,,,-3.0,-122,-3.0,-105
2022,12,FINAL OT,Sun 11/27,1:00 PM,258,Cleveland,23,68%,3.0,+105,3.0,+100,3.0,+105,3.0,+100,3.0,+102,,,3.0,+105,,,3.0,+102,3.0,-115
2022,12,FINAL,Sun 11/27,1:00 PM,251,Baltimore,27,32%,-3.0,-115,-3.0,-115,-3.5,-105,-3.5,-110,-3.0,-108,,,-3.5,-105,,,-3.0,-118,-3.5,-115
2022,12,FINAL,Sun 11/27,1:00 PM,252,Jacksonville,28,68%,3.0,-105,3.0,-105,3.5,-115,3.5,-110,3.0,-108,,,3.5,-115,,,3.0,-102,3.5,-105
2022,12,FINAL,Sun 11/27,4:05 PM,267,L.A. Chargers,25,31%,-2.5,-118,-2.5,-110,-2.5,-114,-2.5,-120,-2.5,-113,,,-2.5,-114,,,-2.5,-114,-2.5,-110
2022,12,FINAL,Sun 11/27,4:05 PM,268,Arizona,24,69%,2.5,-102,2.5,-110,2.5,-105,2.5,+100,2.5,-103,,,2.5,-105,,,2.5,-106,2.5,-110
2022,12,FINAL OT,Sun 11/27,4:05 PM,265,Las Vegas,40,63%,4.0,-117,4.0,-110,4.0,-105,4.0,-110,4.0,-108,,,4.0,-105,,,4.0,-110,3.0,-110
2022,12,FINAL OT,Sun 11/27,4:05 PM,266,Seattle,34,37%,-4.0,-103,-4.0,-110,-4.0,-115,-4.0,-110,-4.0,-108,,,-4.0,-115,,,-4.0,-110,-3.0,-110
2022,12,FINAL,Sun 11/27,4:25 PM,271,New Orleans,0,76%,8.5,-110,9.0,-115,8.5,-112,8.5,-110,8.5,-108,,,8.5,-112,,,8.5,-109,9.0,-115
2022,12,FINAL,Sun 11/27,4:25 PM,272,San Francisco,13,24%,-8.5,-110,-9.0,-105,-8.5,-108,-8.5,-110,-8.5,-108,,,-8.5,-108,,,-8.5,-111,-9.0,-105
2022,12,FINAL,Sun 11/27,4:25 PM,269,L.A. Rams,10,69%,15.5,-109,15.5,-110,15.5,-115,15.5,-110,15.5,-108,,,15.5,-115,,,15.5,-110,10.0,-110
2022,12,FINAL,Sun 11/27,4:25 PM,270,Kansas City,26,31%,-15.5,-111,-15.5,-110,-15.5,-105,-15.5,-110,-15.5,-108,,,-15.5,-105,,,-15.5,-110,-10.0,-110
2022,12,FINAL,Sun 11/27,8:20 PM,273,Green Bay,33,66%,6.0,-107,6.0,-105,6.5,-110,6.5,-110,6.0,-108,,,6.5,-110,,,6.0,-106,6.0,+100
2022,12,FINAL,Sun 11/27,8:20 PM,274,Philadelphia,40,34%,-6.0,-113,-6.0,-115,-6.5,-110,-6.5,-110,-6.0,-108,,,-6.5,-110,,,-6.0,-114,-6.0,-120
2022,12,FINAL,Thu 11/24,12:30 PM,105,Buffalo,28,46%,-9.5,-108,-9.5,-110,-9.5,-109,-9.5,-110,-9.5,-108,,,-9.5,-109,,,-9.5,-109,-10.0,-110
2022,12,FINAL,Thu 11/24,12:30 PM,106,Detroit,25,54%,9.5,-112,9.5,-110,9.5,-111,9.5,-110,9.5,-108,,,9.5,-111,,,9.5,-111,10.0,-110
2022,12,FINAL,Thu 11/24,4:30 PM,107,N.Y. Giants,20,56%,10.0,-110,10.0,-105,10.0,-110,10.0,-110,10.0,-108,,,10.0,-110,,,10.0,-111,6.5,-110
2022,12,FINAL,Thu 11/24,4:30 PM,108,Dallas,28,44%,-10.0,-110,-10.0,-115,-10.0,-110,-10.0,-110,-10.0,-108,,,-10.0,-110,,,-10.0,-109,-6.5,-110
2022,12,FINAL,Thu 11/24,8:20 PM,109,New England,26,64%,2.5,+100,2.5,+100,2.5,-110,2.5,-110,2.5,-103,,,2.5,-110,,,2.5,-102,3.5,-115
2022,12,FINAL,Thu 11/24,8:20 PM,110,Minnesota,33,36%,-2.5,-120,-2.5,-120,-2.5,-110,-2.5,-110,-2.5,-113,,,-2.5,-110,,,-2.5,-118,-3.5,-105
2022,13,FINAL,Mon 12/5,8:15 PM,477,New Orleans,16,70%,3.0,+101,3.5,-115,3.5,-115,3.0,+100,3.0,+107,,,3.5,-115,,,3.0,+103,6.5,-107
2022,13,FINAL,Mon 12/5,8:15 PM,478,Tampa Bay,17,30%,-3.0,-121,-3.5,-105,-3.5,-105,-3.0,-120,-3.0,-123,,,-3.5,-105,,,-3.0,-123,-6.5,-113
2022,13,FINAL OT,Sun 12/4,1:00 PM,461,Washington,20,63%,-2.5,-107,-2.5,-110,-2.5,-110,-2.5,-110,-2.5,-108,,,-2.5,-110,,,-2.5,-111,-1.5,-110
2022,13,FINAL OT,Sun 12/4,1:00 PM,462,N.Y. Giants,20,37%,2.5,-113,2.5,-110,2.5,-110,2.5,-110,2.5,-108,,,2.5,-110,,,2.5,-109,1.5,-110
2022,13,FINAL,Sun 12/4,1:00 PM,453,Denver,9,79%,8.5,-110,8.5,-110,9.0,-110,9.0,-110,8.0,-108,,,9.0,-110,,,8.5,-111,6.5,-110
2022,13,FINAL,Sun 12/4,1:00 PM,454,Baltimore,10,21%,-8.5,-110,-8.5,-110,-9.0,-110,-9.0,-110,-8.0,-108,,,-9.0,-110,,,-8.5,-109,-6.5,-110
2022,13,FINAL,Sun 12/4,1:00 PM,455,Pittsburgh,19,52%,-1.0,-111,-1.0,-115,-1.0,-115,-1.5,-110,-1.5,-108,,,-1.0,-115,,,-1.5,-109,,-110
2022,13,FINAL,Sun 12/4,1:00 PM,456,Atlanta,16,48%,1.0,-109,1.0,-105,1.0,-105,1.5,-110,1.5,-108,,,1.0,-105,,,1.5,-111,,-110
2022,13,FINAL,Sun 12/4,1:00 PM,451,N.Y. Jets,22,52%,2.5,-103,3.0,-125,3.0,-120,3.0,-120,3.0,-118,,,3.0,-120,,,2.5,-103,3.0,-106
2022,13,FINAL,Sun 12/4,1:00 PM,452,Minnesota,27,48%,-2.5,-117,-3.0,+105,-3.0,+100,-3.0,+100,-3.0,+102,,,-3.0,+100,,,-2.5,-117,-3.0,-114
2022,13,FINAL,Sun 12/4,1:00 PM,463,Cleveland,27,23%,-7.5,-109,-7.5,-105,-7.5,-108,-7.5,-110,-7.5,-108,,,-7.5,-108,,,-7.5,-113,-5.0,-110
2022,13,FINAL,Sun 12/4,1:00 PM,464,Houston,14,77%,7.5,-111,7.5,-115,7.5,-112,7.5,-110,7.5,-108,,,7.5,-112,,,7.5,-107,5.0,-110
2022,13,FINAL,Sun 12/4,1:00 PM,459,Jacksonville,14,70%,1.5,-110,1.5,-110,1.0,-110,1.0,-110,1.5,-108,,,1.0,-110,,,1.0,-107,1.0,-110
2022,13,FINAL,Sun 12/4,1:00 PM,460,Detroit,40,30%,-1.5,-110,-1.5,-110,-1.0,-110,-1.0,-110,-1.5,-108,,,-1.0,-110,,,-1.0,-113,-1.0,-110
2022,13,FINAL,Sun 12/4,1:00 PM,465,Green Bay,28,39%,-3.5,-107,-3.5,-105,-4.0,-110,-4.0,-110,-3.5,-108,,,-4.0,-110,,,-3.5,-109,-2.5,-110
2022,13,FINAL,Sun 12/4,1:00 PM,466,Chicago,19,61%,3.5,-113,3.5,-115,4.0,-110,4.0,-110,3.5,-108,,,4.0,-110,,,3.5,-111,2.5,-110
2022,13,FINAL,Sun 12/4,1:00 PM,457,Tennessee,10,46%,4.5,-107,4.0,-105,4.5,-107,4.5,-110,4.5,-108,,,4.5,-107,,,4.5,-111,6.5,-107
